time,open,high,low,close,volume,atr_14,atr_5,rsi_14,ema_12,ema_26,ema_12_slope,ema_26_slope,sma_50,sma_200,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_middle,bb_width,bb_position,vwap,price_to_vwap,stoch_k,stoch_d,swing_high_dist,swing_low_dist,bullish_ob,bearish_ob,fvg_up,fvg_down,fvg_size,liquidity_sweep_high,liquidity_sweep_low,premium_discount,bar_direction,delta,cvd,price_change,cvd_change,cvd_divergence,volume_ma,volume_ratio,price_range_norm,absorption_score,hour,minute,dayofweek,minutes_since_london,minutes_since_ny,session_position,atr_percentile,tick_volatility,range_expansion,volatility_regime,true_range,tr_percentile,price_velocity,price_acceleration,returns_1m,returns_5m,returns_15m,momentum,dist_to_high,dist_to_low,sentiment,h4_bias,in_discount,in_premium,inducement_taken,entry_zone_present,smc_quality_score
2026-04-03 13:09:00,4676.49098,4676.52937,4676.44336,4676.52937,579.9143714394288,1.6433286807204601,0.7380728651778289,70.70825444379493,4673.842897502019,4669.585359717979,0.4884495450878603,0.5555208225623574,4662.8169234,4664.37719535,4.257537784039414,3.755341285029179,0.502196499010235,4683.5075426663925,4655.744858333609,4669.626200500001,27.762684332783465,0.7486465124410424,4661.806219691307,1.0031582286562406,99.11833345996291,99.09565781971081,0.13112999999975727,0.25459000000046217,0,0,-0.16546000000016647,-0.22094000000015512,-0.16546000000016647,0,0,0.8220020231237521,1.0,579.9143714394288,29602.972660186788,1.1179355526413914e-05,0.019981160002847442,-0.01996998064732103,1130.2268212616946,0.5130955213772992,0.05233570583804202,9.620113080257216,13,9,4,309,-21,0.0,0.9875,0.07157067105938254,0.3220986406024044,-1.5674863316526282,0.08600999999998749,0.9333333333333333,0.06358000000000175,0.06279666666644819,1.1179355526413914e-05,1.2295594114197783e-05,0.00204369561884743,12.958349999999882,0.0797905023431083,18.162163256707156,0.0,1,0,1,0,0,2
2026-04-03 13:10:00,4676.42456,4676.62588,4676.38827,4676.38827,1602.0631763433505,1.5429202035260858,0.6379802921421075,70.13684097274653,4674.234493270939,4670.089278998129,0.3915957689205243,0.5039192801496029,4663.4079674,4664.58671175,4.145214272810335,3.8333158825854103,0.31189839022492505,4684.124627523065,4656.467991476934,4670.2963095,27.656636046131098,0.7202685989351596,4662.35572271071,1.0030097332384922,98.16963256162303,98.68492977529267,0.2722299999995812,0.11349000000063825,1,0,-0.2722299999995812,-0.2323099999994156,-0.2323099999994156,0,0,0.8207347641295155,-1.0,-1602.0631763433505,28000.909483843436,-3.0171947792090315e-05,-0.05411832097855418,0.05408814903076209,1139.9787729512825,1.4053446202873756,0.153990206645538,9.067312385106971,13,10,4,310,-20,0.0,0.9916666666666667,0.0661244865412133,2.759377540346726,-1.6767499497876917,0.23760999999922205,0.8833333333333333,-0.055679999999786865,-0.11925999999978862,-3.0171947792090315e-05,-1.8490423835615388e-05,0.002748376714974965,13.105820000000676,0.17642672427586198,19.25258005832573,0.0,1,0,1,0,1,3
2026-04-03 13:11:00,4676.42169,4676.51631,4676.37504,4676.51631,986.2124332459898,1.4428023318456566,0.5386382337137013,70.37083410944803,4674.585541998487,4670.565355368638,0.35104872754800454,0.476076370508963,4663.9396104,4664.787688150001,4.020186629849377,3.870690032038204,0.14949659781117308,4684.460068138393,4657.685340861608,4671.0727045,26.774727276784688,0.7033087064848976,4662.919812737435,1.0029158547684733,99.03052315711,98.77282972623199,0.1441899999999805,0.2078799999999319,0,1,-0.15433000000030006,-0.07294999999976426,-0.07294999999976426,0,0,0.8218847275712006,1.0,986.2124332459898,28987.121917089426,2.7380104603569322e-05,0.035220728591513595,-0.035193348486910025,1082.0452186809193,0.9114335751188724,0.09790683463611459,9.215071723527524,13,11,4,311,-19,0.0,0.9958333333333333,0.06828306707541087,0.5942955702349045,-1.7874077019913772,0.14127000000007683,0.9,0.01307333333321973,0.0687533333330066,2.7380104603569322e-05,3.799553754713081e-05,0.0028378851467596444,13.959740000000238,0.0999305336318523,18.685124699683076,0.0,1,0,1,0,1,3
2026-04-03 13:12:00,4676.43808,4676.59154,4676.15966,4676.24694,2911.910460845835,1.3705935938566878,0.5172865869709795,69.14337733977638,4674.841141691028,4670.98621348948,0.25559969254027237,0.42085812084224017,4664.4021352,4665.00794615,3.854928201547409,3.8675376659400453,-0.012609464392636216,4684.512712060626,4659.196645939374,4671.854679,25.316066121251424,0.6734943189645514,4663.609852896131,1.0027097006892742,97.19149080660786,98.13054884178031,0.4135599999999613,0.0872799999997369,1,0,-0.46621999999933905,-0.20326999999997497,-0.20326999999997497,0,0,0.8194654394402443,-1.0,-2911.910460845835,26075.21145624359,-5.760056891579435e-05,-0.10045531492138626,0.10039771435247047,1215.1407417232108,2.3963563406497044,0.3150813587629906,7.581454186441221,13,12,4,312,-18,0.0,1.0,0.09571813888405763,3.054962156043413,-1.8759797173532728,0.43188000000009197,0.7,-0.09414333333340134,-0.10721666666662108,-5.760056891579435e-05,-6.593956011602398e-05,0.002936236760769262,14.139040000000023,0.3017158625775272,18.127464891761978,0.0,1,0,1,0,1,3
2026-04-03 13:13:00,4676.26401,4676.42943,4676.26401,4676.42943,1066.468957514717,1.2857290514383632,0.4503272695768123,69.53112082846799,4675.085493738562,4671.389414712482,0.2443520475344485,0.4032012230018154,4664.8362568,4665.205525750001,3.6960790260800422,3.8332459379680452,-0.137166911888003,4684.630010489075,4660.438366510924,4672.5341885,24.19164397815075,0.661013257395513,4663.907900066118,1.0026847506283796,53.86350930437724,83.36184108936506,0.19644999999945867,0.2697699999998804,0,1,-0.2523000000001048,-0.054390000000239525,-0.054390000000239525,0,0,0.8211044337269822,1.0,1066.468957514717,27141.680413758306,3.902488520002301e-05,0.04089972421908605,-0.04086069933388603,1154.720114911718,0.923573471515134,0.12864851654675571,7.123671725021718,13,13,4,313,-17,0.0,1.0,0.09484632613563992,0.3829343951114224,-1.9507478652747714,0.16542000000026746,0.8833333333333333,0.013719999999921129,0.10786333333332247,3.902488520002301e-05,-1.0191432371575715e-05,0.0030719001591532624,14.494179999999687,0.17970507023568696,19.465799106033117,0.0,1,0,1,0,1,3
2026-04-03 13:14:00,4676.35533,4676.45447,4676.35533,4676.41431,639.1593062939601,1.2009726906212912,0.3800898156613202,69.45324797520873,4675.289927009552,4671.761629178224,0.2044332709901937,0.3722144657422177,4665.2928064,4665.407278600001,3.528297831328018,3.77225631664004,-0.2439584853120218,4684.933772193056,4661.076889806945,4673.005331,23.856882386111465,0.6428902006476876,4664.098162534192,1.0026406063450122,50.84458110374758,67.2998604049109,0.21156999999948312,0.25464999999985594,0,0,-0.23621000000002823,-0.2948099999994156,-0.23621000000002823,0,0,0.8209686367319934,1.0,639.1593062939601,27780.839720052267,-3.233236003263862e-06,0.023548995366180936,-0.0235522286021842,1015.173080913255,0.6296061778532891,0.08254288085433754,7.536323519307988,13,14,4,314,-16,0.0,1.0,0.09463219418870927,0.5989608506476055,-2.019700467724825,0.09913999999935186,0.9166666666666666,-0.03399999999995392,-0.04771999999987505,-3.233236003263862e-06,-2.4603715896298617e-05,0.0031058046119365468,-0.14984000000004016,0.2049751042732418,20.82685768757321,0.0,1,0,1,0,0,2
2026-04-03 13:15:00,4676.39177,4676.48133,4676.39177,4676.43829,577.3966862184963,1.1215860698625872,0.3219838525289437,69.51156884678933,4675.466598238852,4672.108048498356,0.17667122930015466,0.3464193201316448,4665.7826939999995,4665.614198300001,3.358549740496528,3.689515001411338,-0.3309652609148097,4684.837431676905,4662.459957323096,4673.648694500001,22.377474353808793,0.6246580820554688,4664.2517983986045,1.00261272158255,55.6325373372657,53.44687591513019,0.15325000000029831,0.27862999999979365,0,0,-0.03765999999995984,-0.21731999999974505,-0.03765999999995984,0,0,0.8211840078920342,1.0,577.3966862184963,28358.236406270764,5.127860452480704e-06,0.02078398968630646,-0.020778861825853978,963.8532069564886,0.5990503762877702,0.07984408686684415,7.409946719720491,13,15,4,315,-15,0.0,1.0,0.09371628688207462,0.9024586860139293,-2.0777481711733783,0.08955999999943742,0.9166666666666666,0.06378333333335225,0.09778333333330616,5.127860452480704e-06,1.0696288911704599e-05,-2.691292067491524e-05,0.022039999999833526,0.19810355675285019,22.32224387262612,0.0,1,0,1,0,0,2
2026-04-03 13:16:00,4676.41325,4676.48027,4676.39357,4676.48027,570.3384534422803,1.0476656363009622,0.2749270820231223,69.62091702835706,4675.622547740568,4672.431916757737,0.15594950171544042,0.3238682593810154,4666.2559588,4665.82435605,3.190630982830953,3.589738197695261,-0.399107214864308,4684.484919517809,4664.132251482192,4674.308585500001,20.35266803561717,0.6066997125992313,4664.434842562502,1.0025823765548931,64.01445571439056,56.83052471846796,0.11127000000033149,0.3206099999997605,0,0,-0.06089999999949214,-0.12493999999969674,-0.06089999999949214,0,0,0.8215610421413473,1.0,570.3384534422803,28928.574859713044,8.976917345249191e-06,0.020111915468627783,-0.020102938551282534,977.1281164171862,0.5836884493352646,0.08274751241692102,6.969621335490934,13,16,4,316,-14,0.0,1.0,0.08835242138598974,0.9669863930446244,-2.1274654222378775,0.08669999999983702,0.9166666666666666,0.016946666666626697,-0.04683666666672555,8.976917345249191e-06,-7.706591319434075e-06,1.3689970391306261e-05,0.05040999999982887,0.1720136581652198,23.937156489064318,0.0,1,0,1,0,0,2
2026-04-03 13:17:00,4676.41325,4676.57761,4676.39886,4676.39886,1102.6123430894263,0.9856002337080388,0.25569166561850515,69.10331570524117,4675.7419803958655,4672.7257644053125,0.11943265529771452,0.29384764757560333,4666.7129612,4665.9961358,3.0162159905530643,3.475033756266822,-0.45881776571375754,4683.654806536911,4666.34659346309,4675.0007000000005,17.308213073820298,0.5807767917090919,4664.809436572231,1.0024844151378334,47.75976359718207,55.80225221627946,0.17875000000003638,0.13485000000036962,1,0,-0.08246999999937543,-0.18584000000009837,-0.08246999999937543,0,0,0.8208298759137027,-1.0,-1102.6123430894263,27825.96251662362,-1.7408391632112163e-05,-0.03811499005521224,0.03809758166358013,1014.5688489951477,1.0867791136141893,0.18134316487641366,5.960075960899182,13,17,4,317,-13,0.0,1.0,0.08067011537577666,2.059331797239309,-2.167688462373465,0.17875000000003638,0.8166666666666667,-0.0051499999999577994,-0.022096666666584497,-1.7408391632112163e-05,3.248759142748803e-05,-6.628988550638759e-06,-0.0020399999993969686,0.26543566801792257,25.361787635940704,0.0,1,0,1,0,1,3
2026-04-03 13:18:00,4676.41325,4676.51059,4676.36478,4676.51059,957.323878931374,0.9256152170146063,0.23371533249480075,69.43912915890559,4675.860228027271,4673.006121856772,0.118247631405211,0.28035745145916735,4667.155329,4666.1351746,2.854106170499108,3.3508482391132794,-0.4967420686141715,4682.047783239657,4669.3938857603425,4675.7208345,12.653897479314764,0.5624075910628931,4665.096060032756,1.0024467727085744,70.06828528069221,60.614168197421634,0.06702000000041153,0.15525999999954365,0,1,-0.1154900000001362,-0.11701999999968393,-0.1154900000001362,0,0,0.8218333546339419,1.0,957.323878931374,28783.28639555499,2.3892316148410586e-05,0.034403980755722374,-0.034380088439573964,1042.0029688450036,0.9187342221482214,0.15751064400800757,5.796041192677315,13,18,4,318,-12,0.0,1.0,0.08340385325011813,0.8152641878666674,-2.200117273605493,0.14580999999998312,0.8333333333333334,0.02409999999993791,0.02924999999989571,2.3892316148410586e-05,1.7355121298079368e-05,2.3456072810290607e-05,0.03871999999955733,0.16193965189806908,27.125890920299973,0.0,1,0,1,0,1,3
2026-04-03 13:19:00,4676.41325,4676.61511,4676.37917,4676.37917,1549.077539226979,0.8763527015135324,0.2341602659957552,68.49609296060031,4675.940065253844,4673.255977274788,0.0798372265735452,0.2498554180165229,4667.6422008,4666.2896080499995,2.6840879790561303,3.21749618710185,-0.5334082080457199,4676.592111784443,4676.293949215558,4676.4430305000005,0.29816256888443604,0.2857240342312744,4665.656455578562,1.002298200541276,43.82836834119328,53.885472406355866,0.23593999999957305,0.014390000000275904,1,0,-0.19844000000011874,-0.21624999999949068,-0.19844000000011874,0,0,0.8206530344566038,-1.0,-1549.077539226979,27234.208856328012,-2.8102149555842004e-05,-0.053818647319793356,0.053790545170237514,1106.9568458063525,1.39940179705776,0.2691987823097949,5.179156564270833,13,19,4,319,-11,0.0,1.0,0.07791763331472926,1.6170241929929434,-2.2185329216267693,0.23593999999957305,0.7666666666666667,-0.033699999999953434,-0.05779999999989134,-2.8102149555842004e-05,-7.5143042661540704e-06,-1.9822636076360922e-05,-0.09556999999949767,0.32098708751079624,28.50060243623385,0.0,1,0,1,0,1,3
2026-04-03 13:20:00,4676.41325,4676.51777,4676.3511,4676.51777,1094.281399780608,0.8256610799768888,0.2206622127967086,68.97464297794765,4676.028942907099,4673.49759155073,0.08887765325471264,0.24161427594208362,4668.135790200001,4666.45210545,2.5313513563687593,3.080267220955232,-0.5489158645864727,4676.583494307939,4676.297928692062,4676.4407115,0.2855656158772035,0.769575670713986,4666.234480598482,1.0022037446304723,71.50187684696512,61.79951015628355,0.09733999999934895,0.16667000000052212,0,1,-0.15949000000000524,-0.1529900000005,-0.1529900000005,0,0,0.8218978402440007,1.0,1094.281399780608,28328.49025610862,2.9638315235391843e-05,0.040180399788861454,-0.04015076147362606,1136.902686014068,0.962510966849779,0.20183804255485963,4.745219164641949,13,20,4,320,-10,0.0,1.0,0.08263196666395804,0.7061091340485663,-2.234383172140142,0.16667000000052212,0.8,0.039636666666713914,0.07333666666666736,2.9638315235391843e-05,1.6995840653066807e-05,9.201375478884444e-06,0.1791400000001886,0.1728466059499542,30.418035687397065,0.0,1,0,1,0,1,3
2026-04-03 13:21:00,4676.41325,4676.60366,4676.38518,4676.38518,1434.4429124786714,0.7822910028356499,0.22022577023727585,67.91186920866224,4676.083748613699,4673.711486991417,0.05480570659983641,0.21389544068642863,4668.5761572,4666.64128125,2.372261622282167,2.9386661012206194,-0.5664044789384524,4676.583637594739,4676.294678405261,4676.439158,0.28895918947819155,0.31309018371826686,4666.855206498821,1.0020420332055096,45.028352368040956,53.45286585206647,0.2299299999995128,0.03408000000035827,1,0,-0.2299299999995128,-0.22448999999960506,-0.22448999999960506,0,0,0.8207070119658557,-1.0,-1434.4429124786714,26894.047343629947,-2.8352292564925996e-05,-0.050636052239647955,0.05060769994708303,1134.5710936999726,1.264304012338601,0.2792465649626585,4.511398783806907,13,21,4,321,-9,0.0,1.0,0.07826588889612579,1.3100677579832154,-2.241077332855191,0.21847999999954482,0.7666666666666667,-0.041803333333215655,-0.08143999999992957,-2.8352292564925996e-05,-2.0333668594663123e-05,9.954368937581393e-06,-0.17012999999951717,0.351895662145762,29.0560345372166,0.0,1,0,1,0,1,3
2026-04-03 13:22:00,4676.41325,4676.49914,4676.38659,4676.49914,773.4597807790033,0.7345530740616519,0.19897261618975648,68.36307225345648,4676.147654980822,4673.917979806868,0.06390636712330888,0.20649281545138365,4668.9491316,4666.834948850001,2.2296751739540923,2.796867915767314,-0.5671927418132219,4676.589348390319,4676.295895609682,4676.4426220000005,0.2934527806373808,0.6923606374186181,4667.3219782285305,1.0019662370879174,72.81540903438734,63.11521274979782,0.11596999999983382,0.14804000000003725,0,1,-0.13118000000031316,-0.14804000000003725,-0.13118000000031316,0,0,0.8217305189465998,1.0,773.4597807790033,27667.50712440895,2.4369250096745176e-05,0.028759515847368355,-0.02873514659727161,1160.7440827389228,0.6663481861730525,0.15320156407646518,4.321280333075124,13,22,4,322,-8,0.0,1.0,0.05274885979087077,0.5149144477997194,-2.2513505287490885,0.11254999999982829,0.8666666666666667,0.039989999999913074,0.08179333333312873,2.4369250096745176e-05,2.1443850920732643e-05,-1.2010977370358056e-05,0.022049999999580905,0.2196410873338529,25.834112277065753,0.0,1,0,1,0,1,3
