time,open,high,low,close,volume
2026-04-08 13:09:00,4797.33703,4797.49362,4797.33703,4797.49362,250.0
2026-04-08 13:10:00,4797.72987,4797.72987,4794.14248,4795.87435,2393.228706281734
2026-04-08 13:11:00,4796.30506,4796.30506,4790.42952,4793.03808,3919.7051318389726
2026-04-08 13:12:00,4792.77123,4794.28908,4792.77123,4794.28908,969.4974147371058
2026-04-08 13:13:00,4794.14984,4794.29081,4793.78202,4793.78202,324.97980014169883
2026-04-08 13:14:00,4793.72674,4793.83414,4792.97844,4793.1234,546.5618722475921
2026-04-08 13:15:00,4793.38518,4795.99574,4793.09287,4794.59862,1723.7024149538056
2026-04-08 13:16:00,4794.55205,4795.47833,4794.55205,4795.41723,591.6434860643715
2026-04-08 13:17:00,4795.45338,4795.46327,4795.2169,4795.28147,250.0
2026-04-08 13:18:00,4795.28844,4795.77062,4795.26844,4795.5927,366.8345562859548
2026-04-08 13:19:00,4795.07727,4795.55852,4793.12704,4793.12704,1776.1577261483649
2026-04-08 13:20:00,4793.32849,4793.32849,4790.85423,4791.85643,1712.018156279819
2026-04-08 13:21:00,4791.82757,4792.02607,4791.44346,4791.44346,403.1261460110524
2026-04-08 13:22:00,4791.15076,4792.54578,4791.15076,4792.54578,1008.0971806200898
2026-04-08 13:23:00,4792.57525,4792.9831,4792.48538,4792.95189,359.67235504763926
2026-04-08 13:24:00,4792.51093,4796.57174,4792.51093,4796.57174,2934.503528289211
2026-04-08 13:25:00,4796.76951,4798.77647,4796.39311,4797.71202,1722.3111470822105
2026-04-08 13:26:00,4797.65041,4797.8088,4797.54366,4797.56385,250.0
2026-04-08 13:27:00,4797.44224,4797.54366,4796.91781,4796.91781,457.17353747960607
2026-04-08 13:28:00,4796.44019,4796.90389,4794.03969,4794.03969,2069.785339803147
2026-04-08 13:29:00,4794.249,4794.249,4790.82266,4791.76416,2352.5526370905127
2026-04-08 13:30:00,4792.02104,4792.02607,4788.86486,4790.26426,2170.512243938848
2026-04-08 13:31:00,4790.68504,4790.68504,4782.30702,4785.05949,4000.0
2026-04-08 13:32:00,4785.36878,4785.6049,4780.6831,4782.95473,2491.665844008447
2026-04-08 13:33:00,4783.34379,4783.34379,4777.3461,4779.97046,2541.065667360684
2026-04-08 13:34:00,4779.71138,4781.18542,4779.71138,4781.18542,764.722056496666
2026-04-08 13:35:00,4781.04844,4783.4333,4781.02888,4783.4333,1232.653458798891
2026-04-08 13:36:00,4783.59029,4785.85087,4783.2341,4784.58579,1093.1036931524548
2026-04-08 13:37:00,4784.4854,4785.41561,4784.46007,4785.41561,489.8685279696058
2026-04-08 13:38:00,4785.11827,4785.43319,4778.97834,4778.97834,2696.3853811163176
2026-04-08 13:39:00,4779.24373,4779.24373,4774.65595,4776.45405,1897.384147728723
2026-04-08 13:40:00,4776.4012,4776.47399,4775.72292,4775.72292,313.74457472996176
2026-04-08 13:41:00,4775.61427,4775.85649,4775.61427,4775.85649,250.0
2026-04-08 13:42:00,4775.85011,4777.9898,4775.77726,4777.9898,962.83208947119
2026-04-08 13:43:00,4778.31696,4778.31696,4773.49298,4775.78564,2015.1218309949352
2026-04-08 13:44:00,4775.56542,4777.89851,4775.56542,4777.89851,974.602007611148
2026-04-08 13:45:00,4777.77814,4777.92557,4777.20103,4777.20103,307.23955517398764
2026-04-08 13:46:00,4777.18296,4780.20978,4777.18296,4779.95901,1264.393936229426
2026-04-08 13:47:00,4780.77824,4788.82865,4779.51925,4784.20336,3850.1209702441215
2026-04-08 13:48:00,4784.09434,4784.97152,4784.0023,4784.97152,400.8436899026551
2026-04-08 13:49:00,4784.61859,4787.07941,4784.61859,4787.07941,1011.5924394275296
2026-04-08 13:50:00,4787.04851,4787.52328,4786.97942,4787.41273,250.0
2026-04-08 13:51:00,4786.43769,4787.37692,4782.94287,4782.94287,1822.7466682012664
2026-04-08 13:52:00,4782.26529,4783.087,4779.04183,4779.04183,1593.3425109154944
2026-04-08 13:53:00,4779.09352,4779.20092,4777.64503,4777.70485,612.8458579760498
2026-04-08 13:54:00,4777.4292,4777.83086,4773.86346,4773.86346,1562.7098682642124
2026-04-08 13:55:00,4774.11935,4774.11935,4769.81315,4771.44883,1571.327702942938
2026-04-08 13:56:00,4771.07501,4774.37776,4771.07501,4774.37776,1121.2829017727754
2026-04-08 13:57:00,4773.59578,4777.93085,4773.59578,4777.93085,1401.1147327986157
2026-04-08 13:58:00,4777.92121,4779.32101,4777.6026,4779.03121,555.398083073102
2026-04-08 13:59:00,4778.93817,4779.27803,4778.93817,4779.21502,250.0
2026-04-08 14:00:00,4779.06389,4779.94799,4779.06389,4779.94799,348.2360726246787
2026-04-08 14:01:00,4779.68105,4784.43887,4779.68105,4784.43887,1874.0465457034052
2026-04-08 14:02:00,4784.30895,4784.45034,4784.01952,4784.01952,250.0
2026-04-08 14:03:00,4784.28062,4787.29473,4783.80514,4785.56141,1434.4986064404486
2026-04-08 14:04:00,4785.81407,4791.09869,4785.57415,4789.61003,2176.048085803928
2026-04-08 14:05:00,4789.94118,4789.94118,4785.53433,4787.17091,1561.718693242754
2026-04-08 14:06:00,4787.36079,4789.51045,4787.14804,4788.47453,860.9930680582564
2026-04-08 14:07:00,4788.38415,4788.912,4788.35472,4788.912,250.0
2026-04-08 14:08:00,4788.7717,4788.89307,4787.9102,4787.9102,407.5567617550179
2026-04-08 14:09:00,4787.04434,4787.8962,4783.73393,4783.73393,1725.926402016838
2026-04-08 14:10:00,4783.81157,4785.50425,4783.75506,4785.14542,725.3189252843245
2026-04-08 14:11:00,4784.87637,4785.11574,4783.5337,4783.5337,656.0085254073492
2026-04-08 14:12:00,4783.49478,4783.62019,4783.49478,4783.62019,250.0
2026-04-08 14:13:00,4783.36892,4783.60392,4781.79935,4781.79935,768.6380577145791
2026-04-08 14:14:00,4781.76286,4781.85454,4780.61443,4780.85033,595.2080403558075
2026-04-08 14:15:00,4781.12739,4783.77797,4780.82287,4782.39879,1225.361427922844
2026-04-08 14:16:00,4782.32868,4782.97489,4782.32868,4782.97489,310.15747615824336
2026-04-08 14:17:00,4782.71974,4784.46059,4782.71974,4784.46059,979.722885057341
2026-04-08 14:18:00,4784.41572,4784.5196,4784.41572,4784.5196,250.0
2026-04-08 14:19:00,4785.29538,4785.29538,4773.38777,4778.21475,4000.0
2026-04-08 14:20:00,4778.05154,4778.28746,4777.35425,4777.35425,525.1958489034323
2026-04-08 14:21:00,4777.42929,4779.82581,4777.35521,4778.89823,1390.4146594037534
2026-04-08 14:22:00,4778.50212,4778.88614,4775.70751,4775.70751,1788.8827607944468
2026-04-08 14:23:00,4775.64979,4775.98642,4775.64979,4775.98642,250.0
2026-04-08 14:24:00,4775.9658,4775.9658,4775.93974,4775.93974,250.0
2026-04-08 14:25:00,4775.22763,4775.92252,4771.70132,4771.70132,2418.998063059644
2026-04-08 14:26:00,4772.60612,4772.60612,4760.23215,4764.99619,4000.0
2026-04-08 14:27:00,4764.24802,4769.03347,4764.24802,4769.03347,2742.346792587333
2026-04-08 14:28:00,4768.43084,4771.66,4768.43084,4771.66,1817.320246725096
2026-04-08 14:29:00,4771.39917,4771.64023,4770.66043,4770.66043,551.4159650625696
2026-04-08 14:30:00,4771.00667,4771.00667,4763.22945,4765.7044,3732.7848945767446
2026-04-08 14:31:00,4766.6365,4766.6365,4755.79187,4760.87902,4000.0
2026-04-08 14:32:00,4761.44444,4761.44444,4754.11864,4757.71125,3031.568318708256
2026-04-08 14:33:00,4758.17153,4758.17153,4751.53575,4754.73429,2746.023699516128
2026-04-08 14:34:00,4754.63041,4754.88565,4754.63005,4754.74665,250.0
2026-04-08 14:35:00,4754.72947,4756.1418,4754.65957,4755.64985,834.175633695577
2026-04-08 14:36:00,4755.69413,4755.70252,4755.03948,4755.17642,379.961261188706
2026-04-08 14:37:00,4755.3467,4758.31343,4755.18318,4757.3972,1761.655260907406
2026-04-08 14:38:00,4757.59822,4761.51401,4757.37393,4760.12535,1936.8025131165464
2026-04-08 14:39:00,4760.12365,4763.44555,4760.09139,4763.42077,1569.1352624578026
2026-04-08 14:40:00,4763.42188,4763.51189,4763.42188,4763.51189,250.0
2026-04-08 14:41:00,4764.0535,4771.64624,4763.49259,4768.4844,3005.5661020694706
2026-04-08 14:42:00,4768.51164,4768.52504,4765.49843,4765.70047,1011.9547754740132
2026-04-08 14:43:00,4765.8956,4765.8956,4763.41878,4764.50229,828.1310862611114
2026-04-08 14:44:00,4765.2573,4765.2573,4756.06903,4760.535,2984.725980450789
2026-04-08 14:45:00,4760.03863,4762.80048,4760.03863,4762.80048,897.1618649764447
2026-04-08 14:46:00,4763.32519,4763.32519,4755.87456,4759.44622,2361.95014011991
2026-04-08 14:47:00,4759.60015,4759.60015,4755.78171,4757.28224,1191.8118415242789
2026-04-08 14:48:00,4758.02128,4758.02128,4748.29534,4753.00371,2954.7219336138355
2026-04-08 14:49:00,4752.54555,4756.7561,4752.54555,4756.7561,1279.1570210773214
2026-04-08 14:50:00,4756.5102,4756.77297,4754.07391,4754.07391,819.9692556338307
2026-04-08 14:51:00,4753.99791,4754.20747,4753.99791,4754.05256,250.0
2026-04-08 14:52:00,4753.53451,4754.04965,4749.47898,4749.47898,1274.4806625211395
2026-04-08 14:53:00,4749.71475,4749.71475,4746.01892,4747.73325,983.6830457249532
2026-04-08 14:54:00,4747.74946,4749.41466,4747.74946,4749.41466,443.2100523405312
2026-04-08 14:55:00,4749.46068,4750.96084,4749.24012,4750.17738,488.14821013908966
2026-04-08 14:56:00,4750.72153,4750.72153,4739.68658,4742.83096,3130.486709910093
2026-04-08 14:57:00,4742.14693,4742.93303,4736.51113,4736.51113,1821.8181869761183
2026-04-08 14:58:00,4736.34574,4738.42755,4736.34574,4738.42755,590.5852348728037
2026-04-08 14:59:00,4738.17994,4739.77664,4738.17994,4739.77664,452.9651815108836
2026-04-08 15:00:00,4739.8018,4740.61763,4739.74924,4740.28823,267.83932539722514
2026-04-08 15:01:00,4739.66178,4744.6404,4739.66178,4744.6404,1535.5660730888844
