time,open,high,low,close,volume,atr_14,atr_5,rsi_14,ema_12,ema_26,ema_12_slope,ema_26_slope,sma_50,sma_200,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_middle,bb_width,bb_position,vwap,price_to_vwap,stoch_k,stoch_d,swing_high_dist,swing_low_dist,bullish_ob,bearish_ob,fvg_up,fvg_down,fvg_size,liquidity_sweep_high,liquidity_sweep_low,premium_discount,bar_direction,delta,cvd,price_change,cvd_change,cvd_divergence,volume_ma,volume_ratio,price_range_norm,absorption_score,hour,minute,dayofweek,minutes_since_london,minutes_since_ny,session_position,atr_percentile,tick_volatility,range_expansion,volatility_regime,true_range,tr_percentile,price_velocity,price_acceleration,returns_1m,returns_5m,returns_15m,momentum,dist_to_high,dist_to_low,sentiment,h4_bias,in_discount,in_premium,inducement_taken,entry_zone_present,smc_quality_score,forward_return_15m,label
2026-04-07 13:09:00,4657.04984,4657.04984,4653.03319,4654.95741,2180.041411912406,2.1374570743045367,2.5242744705014797,38.09910519725645,4656.967812313629,4659.368608285425,-0.3655276933877758,-0.3528958628339751,4663.536842,4670.435713,-2.40079597179556,-2.505110737834105,0.10431476603854506,4668.74907345386,4649.35879554614,4659.0539345,19.390277907719792,0.28873158019427714,4664.056499084799,0.9980490826190693,41.126187608724365,46.70064673429035,3.3081599999995888,1.9242199999998775,0,0,-5.203260000000228,0.958889999999883,0.958889999999883,0,0,0.1077760604561364,-1.0,-2180.041411912406,-9920.636428918306,-0.00037004470602952644,0.281637446103679,-0.28200749080970855,1549.6564532852444,1.4067900447300772,1.8790843286869456,0.748259013313824,13,9,1,309,-21,0.0,0.5875,2.650468867681147,2.35977863030487,-0.245639638762292,4.016649999999572,0.1,-1.102719999999863,-1.2610733333331154,-0.00037004470602952644,-0.0002858972254046188,-0.0020108368550577627,-7.667770000000019,6.972160032194359,2.516133985217674,0.0,-1,1,0,0,1,3,0.0008717158166222649,1
2026-04-07 13:10:00,4654.93816,4655.38211,4654.93816,4655.29509,250.0,2.016492283282774,2.1082095764011557,39.172341987013446,4656.710470419224,4659.066866190208,-0.25734189440481714,-0.30174209521646844,4663.2762158,4670.3850376,-2.3563957709839087,-2.475367744464066,0.11897197348015709,4667.927354810157,4649.175846189843,4658.5516005,18.75150862031478,0.3263316728745982,4664.029532447775,0.9981272540836772,47.765626658220214,45.7008675191398,2.9704799999999523,2.261899999999514,0,1,-3.123990000000049,0.9780100000007224,0.9780100000007224,0,0,0.11454274858430663,1.0,250.0,-9670.636428918306,7.254201709216979e-05,-0.025199996168719485,0.025272538185811655,1460.2210130740962,0.17120694788044352,0.2201486159002655,0.7741714646663451,13,10,1,310,-20,0.0,0.625,2.411159077894445,0.11052467791122329,-0.4131845780063603,0.44394999999985885,0.7166666666666667,-0.9045466666666471,0.19817333333321585,7.254201709216979e-05,-0.00019553260570959186,-0.0015720950574029668,-5.504530000000159,7.2229325286763,2.8345144665012163,0.0,-1,1,0,0,1,3,0.0011358807331804943,1
2026-04-07 13:11:00,4655.4505,4655.4505,4651.583,4652.98541,1857.878871582004,2.148707120191168,2.460067661120983,34.73613975549671,4656.1373842008825,4658.616387953897,-0.573086218341814,-0.450478236311028,4662.943709,4670.300256500001,-2.4790037530146947,-2.4760949461741917,-0.0029088068405029865,4666.896916521111,4648.895618478888,4657.896267499999,18.001298042223425,0.2271929942063242,4663.7652623436925,0.9976885731793601,28.947674799043575,39.27982968866272,5.251040000000103,1.4024100000006001,1,0,-5.466840000000047,-2.4173099999998158,-2.4173099999998158,0,0,0.06825962777204377,-1.0,-1857.878871582004,-11528.51530050031,-0.0004961404068586361,0.19211547091423586,-0.1926116113210945,1501.1807541615767,1.2376116218319653,1.7998358082768358,0.6872428991825733,13,11,1,311,-19,0.0,0.5833333333333334,1.9974280776535367,8.70960477424056,-0.2625248035086016,3.867500000000291,0.11666666666666667,-1.2317266666665698,-0.32717999999992275,-0.0004961404068586361,-0.0011335034296894309,-0.0016765814102944754,-8.333039999999528,7.853375876052959,1.5852423272393596,0.0,-1,1,0,0,1,3,0.0019057979380168177,1
2026-04-07 13:12:00,4652.93926,4655.39127,4652.93926,4655.39127,1047.5854791232684,2.170371611606083,2.458456128896781,42.09260290632659,4656.022597400747,4658.377490327683,-0.11478680013533449,-0.23889762621456612,4662.6993106,4670.20881365,-2.354892926935463,-2.451854542326446,0.09696161539098291,4665.682977416438,4649.076313583562,4657.3796455,16.60666383287571,0.3802641188848804,4663.4592068687525,0.9982699459054206,53.11017988366278,43.274493780308866,2.67087999999967,3.808270000000448,0,1,-2.442849999999453,-0.45311000000037893,-0.45311000000037893,0,0,0.11647007642181913,1.0,1047.5854791232684,-10480.929821377042,0.0005170572843038457,-0.0908690713259327,0.09138612861023654,1524.1108262834873,0.6873420176035243,1.1297130019524004,0.607883712681018,13,12,1,312,-18,0.0,0.5666666666666667,1.8682341937906604,0.6339874857792399,-0.251144572281778,2.452009999999973,0.18333333333333332,0.14462000000003172,1.3763466666666015,0.0005170572843038457,-0.0005619268128764787,-0.0012715672751343332,-5.030240000000049,6.368279560114764,2.6778696247030482,0.0,-1,1,0,0,1,3,0.0010369396942224718,1
2026-04-07 13:13:00,4655.32308,4655.43134,4654.77927,4654.86229,278.5873888654679,2.0619214964913697,2.0971789031174435,40.99835353427329,4655.844088569863,4658.117105118225,-0.17850883088431146,-0.2603852094580361,4662.4491878,4670.10696695,-2.2730165483617384,-2.4160869435335046,0.14307039517176623,4664.178492420109,4649.466951579889,4656.822721999999,14.71154084022055,0.3667394058017559,4663.38894836499,0.9981715532895589,48.654134292802716,43.570662991836365,2.1875499999996464,3.279290000000401,1,0,-0.6712299999999232,-3.848340000000462,-0.6712299999999232,0,0,0.10586997370313972,-1.0,-278.5873888654679,-10759.51721024251,-0.00011362739871267902,0.026580407808595163,-0.026694035207307842,1510.5580765910368,0.1844267855304799,0.31622851706911065,0.5813688732476127,13,13,1,313,-17,0.0,0.6166666666666667,1.5627926427611016,0.26592200186782056,-0.3926884522204783,0.6520700000000943,0.6333333333333333,-0.1442666666665294,-0.28888666666656115,-0.00011362739871267902,-0.00039047127344415955,-0.0011928577679232166,-4.724320000000262,6.959748006710695,2.5621750350274617,0.0,-1,1,0,0,1,3,0.0009924718954468226,1
2026-04-07 13:14:00,4654.70682,4655.55956,4654.70682,4655.55956,411.7627175930119,1.975551389599083,1.8482911224938263,43.098178541800024,4655.80031494373,4657.927657331689,-0.043773626132860954,-0.18944778653531102,4662.1982818,4669.9928478500005,-2.1273423879592883,-2.3583380324186614,0.23099564445937304,4662.892658084605,4649.8750789153955,4656.3838685,13.017579169209057,0.43667392710443814,4663.238776525253,0.9983532225715668,55.07537197906557,52.279895385177035,0.0,3.976560000000063,0,1,-0.6844499999997424,-2.620299999999588,-0.6844499999997424,0,0,0.11984239916846799,1.0,411.7627175930119,-10347.754492649497,0.00014979390507385837,-0.038269627674468065,0.038419421579541924,1331.1462124706873,0.30932942061699864,0.431624731209489,0.7150063283534586,13,14,1,314,-16,0.0,0.6583333333333333,1.559341969190563,1.3075425119205644,-0.5039002735908283,0.8527399999993577,0.55,0.858049999999821,1.0023166666663503,0.00014979390507385837,0.0001293567152098607,-0.0008642504876630319,3.8091799999992872,6.9110775675720415,3.027118059129571,0.0,-1,1,0,0,1,3,0.0006761550270018013,1
2026-04-07 13:15:00,4655.6649,4657.62436,4655.49348,4656.91579,1075.490458332909,1.9866462903419848,1.9048088979950024,47.045807892426176,4655.971926490849,4657.852704196009,0.17161154711902782,-0.07495313568051643,4661.952614,4669.888607,-1.880777705159744,-2.262825966966878,0.3820482618071339,4661.955374735255,4650.241423264746,4656.098399,11.713951470508619,0.5697744074334429,4663.104280201503,0.9986728604601308,65.70244714726954,56.47731780637928,0.7085699999997814,5.3327900000003865,0,0,0.06213999999999942,-2.8450899999998,0.06213999999999942,0,0,0.147019565243096,1.0,1075.490458332909,-9272.264034316588,0.00029131406923732506,-0.1039346709565715,0.10422598502580882,1258.5291050577353,0.8545613832486078,1.0725476173572779,0.7960162823073071,13,15,1,315,-15,0.0,0.6416666666666667,1.5945732732177988,2.4985694854853326,-0.4883184297827324,2.1308799999997063,0.25,0.5081733333333128,-0.3498766666665082,0.00029131406923732506,0.0003481411959216363,0.0011104228683911366,6.255000000000109,6.189844198920637,3.6928519940697817,0.0,-1,1,0,0,1,3,0.0006324164173900915,1
2026-04-07 13:16:00,4657.08604,4657.08604,4654.07952,4655.51334,1353.971141894741,2.059494412460408,2.125151118395984,43.67177171332924,4655.9013747230265,4657.679417959267,-0.07055176782250783,-0.1732862367416601,4661.679679,4669.77603715,-1.7780432362405918,-2.165869420821621,0.38782618458102913,4661.281366912064,4650.386803087937,4655.834085,10.894563824127545,0.4705548509638683,4662.928604906654,0.9984097194325852,44.38634690181654,55.05472200938389,2.111019999999371,2.574080000000322,1,0,-1.4800399999994625,-2.3792199999998047,-1.4800399999994625,0,0,0.11891620772900045,-1.0,-1353.971141894741,-10626.235176211329,-0.0003011542538542411,0.14602379061723259,-0.14632494487108683,1209.3155873149858,1.1196176119247492,1.4597631367664745,0.7664607517431742,13,16,1,316,-14,0.0,0.6125,1.359615486045132,1.4108626078143969,-0.3932061402285724,3.0065199999999095,0.15,0.2170166666667986,-0.2911566666665142,-0.0003011542538542411,0.000543292053864386,0.0010434108654913121,2.073040000000219,6.651843643153882,2.8813003007283244,0.0,-1,1,0,0,1,3,-7.522049115216145e-05,0
2026-04-07 13:17:00,4655.48668,4655.54223,4653.84544,4653.84544,764.1408318772532,2.0335869544275194,2.03947889471678,39.997827847774474,4655.58507707333,4657.395419591913,-0.31629764969693497,-0.28399836735388817,4661.412378,4669.64107415,-1.8103425185836386,-2.0947640403740246,0.28442152179038604,4660.348144735012,4650.572724264987,4655.4604345,9.775420470024983,0.33478685304255607,4662.619488179191,0.9981181934289824,25.550320502690422,45.213038183925505,3.7789199999997436,0.0,0,0,-3.7789199999997436,-0.04874999999992724,-0.04874999999992724,0,0,0.08549356164694108,-1.0,-764.1408318772532,-11390.376008088582,-0.0003582633918519651,0.07191077735489193,-0.0722690407467439,1198.1905431451037,0.6377456177353189,0.8343417831863945,0.763454708685409,13,17,1,317,-13,0.0,0.625,1.1700574309366314,0.5643513313953926,-0.4281617659493357,1.6967899999999645,0.35,-0.5713733333332129,-0.7883900000000116,-0.0003582633918519651,-0.0003320515742600838,8.706246859979672e-05,1.2709899999999834,7.42329096773362,2.097869581506544,0.0,-1,1,0,0,0,2,-0.0005028314820872959,-1
2026-04-07 13:18:00,4653.71474,4653.86549,4653.15897,4653.15897,368.6598433043718,1.938796457682677,1.7728871157733697,38.56000613766886,4655.211829831279,4657.081608511031,-0.3732472420506383,-0.3138110808822603,4661.1252508,4669.51122845,-1.8697786797520166,-2.049766968249623,0.1799882884976065,4659.513092845161,4650.6815221548395,4655.0973075,8.831570690321314,0.2805185940499284,4662.279996383997,0.9980436339740568,23.583292056810382,31.17331982043912,4.465389999999388,0.0,0,0,-3.9270699999997305,0.21403000000009342,0.21403000000009342,0,0,0.07173755477846318,-1.0,-368.6598433043718,-11759.035851392953,-0.0001475059730388084,0.03236590636187753,-0.032513412334916336,1158.3997910468001,0.3182492040561472,0.3643928468692668,0.8709781999920019,13,18,1,318,-12,0.0,0.6708333333333333,1.2045813132073198,0.4163616969866888,-0.5534876763745532,0.7065199999997276,0.65,-1.2522733333332023,-0.6808999999999894,-0.0001475059730388084,-0.0003659227478456373,0.00012563366933338038,-3.1296599999996033,8.14025934054403,1.8463801848806267,0.0,-1,1,0,0,1,3,-0.0005135543434915402,-1
2026-04-07 13:19:00,4653.34427,4653.34427,4650.75291,4651.95093,1352.163238896817,1.9854081392767315,1.9365816926185837,36.100614669779645,4654.710152934159,4656.701558250955,-0.5016768971199781,-0.38005026007613196,4660.8136706,4669.371554300001,-1.9914053167958627,-2.038094637958871,0.04668932116300839,4658.822261257772,4650.60878574223,4654.715523500001,8.213475515542086,0.16340560274029542,4661.956202708773,0.9978538252915499,15.94668200078146,21.693431520094094,5.673429999999826,1.198019999999815,0,0,-4.7893199999998615,0.5011700000004566,0.5011700000004566,0,0,0.047529932395240795,-1.0,-1352.163238896817,-13111.19909028977,-0.000259617177876148,0.11498929469941555,-0.1152489118772917,1134.8939701115698,1.191444447994946,1.305136931316436,0.9121895411027899,13,19,1,319,-11,0.0,0.6541666666666667,1.5106674397489734,3.6672610455413652,-0.49391693621223215,2.5913599999994403,0.15,-1.1874700000001515,0.06480333333305088,-0.000259617177876148,-0.000775122722304844,-0.000931578848452963,-4.2546000000002095,8.55758768442471,1.1946060321183658,0.0,-1,1,0,0,1,3,-0.00048616591920935814,0
2026-04-07 13:20:00,4651.92839,4652.02828,4651.9274,4652.01079,250.0,1.8507989864713128,1.5694413540950412,36.31736097415718,4654.2948663289035,4656.35409393607,-0.41528660525546,-0.3474643148847463,4660.53131,4669.2105506,-2.0592276071665765,-2.0423212318004125,-0.016906375366164017,4658.799086757853,4650.658001242148,4654.7285440000005,8.141085515704617,0.16616606454213495,4661.900716131049,0.9978785421395436,16.808622657192778,18.77953223826154,5.075249999999869,1.2578800000001138,0,1,-1.9380900000005568,1.1306899999999587,1.1306899999999587,0,0,0.04872945250704703,1.0,250.0,-12861.19909028977,1.2867719565656799e-05,-0.01906766866084364,0.019080536380409296,1115.4390194100886,0.2241269789176975,0.05450324449806707,4.03808788016893,13,20,1,320,-10,0.0,0.7125,1.6779093766446522,0.03892786305823446,-0.6711324929005971,0.1008800000008705,0.9833333333333333,-0.6115499999999278,0.5759200000002237,1.2867719565656799e-05,-0.0010532722130239813,-0.0009008923624554965,-6.2547799999993,9.147608877499216,1.313826425847516,0.0,-1,1,0,0,1,3,-0.0011479272600741774,-1
2026-04-07 13:21:00,4652.07236,4654.00115,4652.00006,4653.1122,1080.758927607084,1.861534058866201,1.6557710832759827,40.32807810101621,4654.112917662918,4656.113953644509,-0.18194866598514636,-0.24014029156114702,4660.262882,4669.05264745,-2.001035981590576,-2.034064181758445,0.033028200167869226,4658.555492085774,4651.146736914225,4654.851114499999,7.408755171549274,0.26528566698435,4661.645803471585,0.9981693797323322,32.27818487283973,21.67782984360466,2.4300300000004427,2.359289999999419,0,0,-1.3442099999992934,-3.248239999999896,-1.3442099999992934,0,0,0.07080034202153204,1.0,1080.758927607084,-11780.440162682688,0.00023675998395500386,-0.08403251672101542,0.08426927670497042,1091.0561364882058,0.9905620732124076,1.0749105015936813,0.9206733011204444,13,21,1,321,-9,0.0,0.7125,1.6679987063930266,19.81669637534659,-0.6586632804536565,2.001089999999749,0.2833333333333333,-0.015590000000277845,0.5959599999996499,0.00023675998395500386,-0.0005157626720495578,-0.0011062851446659305,-4.896529999999984,8.503223243369819,1.8978864203588548,0.0,-1,1,0,0,0,2,-0.0012266263426873314,-1
2026-04-07 13:22:00,4653.56046,4658.45116,4653.09583,4656.0615,2592.1436990104567,2.1110909118042875,2.3956828666206684,49.49976102805693,4654.412699560931,4656.11006818936,0.2997818980129523,-0.0038854551485201227,4660.0446248,4668.9200167,-1.6973686284291034,-1.9667250710925768,0.26935644266347336,4658.663021346126,4651.301327653874,4654.9821745,7.36169369225172,0.6466049641048491,4661.123206975842,0.998914037101686,68.95839963628111,39.34840238877121,2.3896599999998216,5.30858999999964,0,0,1.0675499999997555,-6.523760000000038,1.0675499999997555,0,0,0.1299006538446648,1.0,2592.1436990104567,-9188.296463672232,0.0006338338456570725,-0.22003793264208238,0.22067176648773945,1109.606750330218,2.336092011543582,2.5366393773562548,0.9205768291542483,13,22,1,322,-8,0.0,0.6,1.7319912081468003,2.676072736721692,-0.33467265056515516,5.355329999999412,0.03333333333333333,1.3701899999999416,1.3857800000002194,0.0006338338456570725,0.0004761782548583504,-0.000418039147814131,-0.619090000000142,6.101101481623759,3.0705276172583584,0.0,-1,1,0,0,1,3,-0.0017283663456765241,-1
