time,open,high,low,close,volume
2026-04-06 01:26:00,4634.07084,4635.00934,4634.02492,4634.93284,396.35540810396793
2026-04-06 01:27:00,4635.17637,4638.67355,4634.77938,4636.79424,1552.9067877887792
2026-04-06 01:28:00,4637.18805,4641.17995,4636.62203,4638.87392,1800.3752493431027
2026-04-06 01:29:00,4639.02476,4641.41593,4638.86441,4640.70218,1003.9089780589834
2026-04-06 01:30:00,4640.31537,4640.68877,4637.71613,4637.71613,1165.0467172508843
2026-04-06 01:31:00,4638.84757,4638.84757,4625.69481,4631.96655,4000.0
2026-04-06 01:32:00,4631.92705,4631.99105,4630.28887,4630.28887,665.876462073774
2026-04-06 01:33:00,4630.10394,4630.2929,4629.29407,4629.29407,390.73269960504547
2026-04-06 01:34:00,4629.45834,4629.45834,4627.20726,4628.24948,880.6008684426056
2026-04-06 01:35:00,4628.27671,4629.01512,4628.26603,4628.94186,293.03681101599767
2026-04-06 01:36:00,4629.10853,4632.85171,4628.77245,4631.4087,1595.7673199543149
2026-04-06 01:37:00,4631.62972,4631.62972,4628.88667,4630.19197,1050.162230453255
2026-04-06 01:38:00,4630.09658,4630.27272,4629.81248,4629.81248,250.0
2026-04-06 01:39:00,4629.05773,4634.80483,4629.05773,4634.80483,2248.210303954606
2026-04-06 01:40:00,4634.52708,4634.81542,4630.42442,4630.42442,1684.1531961896071
2026-04-06 01:41:00,4630.39976,4630.48713,4627.04173,4627.3501,1274.6530719458283
2026-04-06 01:42:00,4627.39218,4627.48727,4626.29421,4626.62474,441.3820148647348
2026-04-06 01:43:00,4626.2635,4628.24436,4626.2635,4628.24436,732.8348766743507
2026-04-06 01:44:00,4628.10868,4628.20993,4627.90405,4627.90405,250.0
2026-04-06 01:45:00,4627.72439,4628.26885,4627.72439,4628.26885,250.0
2026-04-06 01:46:00,4628.04076,4628.23919,4626.97455,4626.97455,485.0483939945249
2026-04-06 01:47:00,4626.94019,4627.02333,4625.30677,4625.56544,714.8461250155543
2026-04-06 01:48:00,4625.60952,4625.77482,4624.8867,4625.01488,419.7223968202228
2026-04-06 01:49:00,4624.96727,4625.05209,4624.8015,4624.85049,250.0
2026-04-06 01:50:00,4625.16492,4625.16492,4621.04578,4623.04693,2228.1158213026024
2026-04-06 01:51:00,4623.01397,4623.20851,4623.00998,4623.13678,250.0
2026-04-06 01:52:00,4623.00395,4623.30691,4622.99478,4623.30691,250.0
2026-04-06 01:53:00,4623.25485,4624.15768,4623.25485,4624.15768,608.6179815425965
2026-04-06 01:54:00,4624.24171,4625.6911,4624.01441,4624.92411,992.4560577947407
2026-04-06 01:55:00,4624.79261,4625.25029,4624.70518,4625.25029,322.65816678362575
2026-04-06 01:56:00,4625.01366,4625.21903,4623.94132,4623.94132,756.2942640589706
2026-04-06 01:57:00,4623.74988,4624.83647,4623.74988,4624.83647,735.5740590303895
2026-04-06 01:58:00,4624.81015,4625.62855,4624.81015,4625.62855,643.8137943240778
2026-04-06 01:59:00,4625.63721,4626.43658,4625.54959,4626.05678,721.8049395776487
2026-04-06 02:00:00,4625.98076,4627.57993,4625.98076,4627.57993,1301.354925336329
2026-04-06 02:01:00,4627.58495,4627.89297,4627.48727,4627.89297,355.93183164112224
2026-04-06 02:02:00,4627.86015,4627.95468,4627.86015,4627.95468,250.0
2026-04-06 02:03:00,4627.59617,4627.93876,4625.88328,4625.88328,1803.3294584698938
2026-04-06 02:04:00,4626.35628,4630.93546,4625.85557,4628.41589,4000.0
2026-04-06 02:05:00,4628.57096,4630.54714,4628.34398,4629.75408,1792.8632461244958
2026-04-06 02:06:00,4629.8145,4629.8145,4629.05334,4629.23208,667.7867216460313
2026-04-06 02:07:00,4629.21662,4629.23975,4629.0764,4629.0764,250.0
2026-04-06 02:08:00,4629.03294,4629.15061,4628.85033,4628.92368,301.8769289536576
2026-04-06 02:09:00,4629.11915,4631.19277,4628.89757,4630.14971,2307.4061786849475
2026-04-06 02:10:00,4630.22581,4634.59676,4630.05834,4633.74385,4000.0
2026-04-06 02:11:00,4633.09896,4637.81363,4633.09896,4637.81363,4000.0
2026-04-06 02:12:00,4637.86187,4639.8049,4637.7887,4639.51896,2026.922419599829
2026-04-06 02:13:00,4639.53403,4639.59967,4638.01486,4638.62846,1593.2382302374292
2026-04-06 02:14:00,4638.46901,4638.64923,4637.93176,4637.93176,721.2856008280165
2026-04-06 02:15:00,4637.85783,4638.0211,4637.77096,4637.77884,251.47027776951685
2026-04-06 02:16:00,4637.33591,4640.44769,4637.33591,4640.44769,3128.3288596680095
2026-04-06 02:17:00,4639.11359,4648.4991,4639.11359,4648.4991,4000.0
2026-04-06 02:18:00,4649.25347,4658.99314,4648.1361,4654.38635,4000.0
2026-04-06 02:19:00,4654.76283,4659.79433,4654.19343,4657.21889,3913.2652348281154
2026-04-06 02:20:00,4657.48392,4666.95652,4657.01113,4665.56442,4000.0
2026-04-06 02:21:00,4665.62645,4668.57094,4665.26709,4668.36685,2075.295699093894
2026-04-06 02:22:00,4668.04624,4670.08563,4668.04624,4670.08563,1245.1020495381822
2026-04-06 02:23:00,4669.8658,4670.0511,4669.19416,4669.19416,523.1847514849451
2026-04-06 02:24:00,4668.78649,4669.18803,4666.61288,4666.61288,1424.5568226770213
2026-04-06 02:25:00,4666.93267,4666.93267,4663.58263,4665.14217,1652.0604893494233
2026-04-06 02:26:00,4665.21809,4665.26709,4663.02241,4663.48906,1096.3376126718324
2026-04-06 02:27:00,4663.11223,4664.8147,4663.11223,4664.8147,831.5135767436901
2026-04-06 02:28:00,4664.73389,4664.84301,4663.15723,4663.15723,823.3619138091494
2026-04-06 02:29:00,4662.71325,4663.12414,4661.33757,4661.33757,872.589361811366
2026-04-06 02:30:00,4661.67057,4665.37671,4661.31181,4663.35646,1909.013206093675
2026-04-06 02:31:00,4663.44195,4663.45251,4662.80123,4663.06369,305.8629045892775
2026-04-06 02:32:00,4663.70427,4663.70427,4656.35523,4659.83268,3304.5433288962113
2026-04-06 02:33:00,4660.26794,4660.26794,4654.05247,4657.07324,2738.164885415355
2026-04-06 02:34:00,4656.77768,4657.05121,4655.87082,4655.87082,530.7699917260251
2026-04-06 02:35:00,4655.32562,4655.8418,4653.32677,4653.32677,1107.9720168816493
2026-04-06 02:36:00,4654.18851,4654.18851,4642.54772,4647.13726,4000.0
2026-04-06 02:37:00,4646.80657,4649.07621,4646.80657,4649.07621,943.6721321019635
2026-04-06 02:38:00,4649.08212,4650.44724,4649.00046,4650.06595,601.5429615632529
2026-04-06 02:39:00,4650.10956,4651.76638,4649.86515,4650.96042,794.7172950276748
2026-04-06 02:40:00,4650.88431,4651.30618,4650.88431,4651.30618,250.0
2026-04-06 02:41:00,4651.21496,4651.27489,4650.85846,4650.85846,250.0
2026-04-06 02:42:00,4650.68469,4652.04027,4650.68469,4652.04027,632.8468022232034
2026-04-06 02:43:00,4651.88623,4653.17034,4651.88623,4653.17034,599.4813343383358
2026-04-06 02:44:00,4653.13917,4653.21047,4651.52169,4651.73983,788.39981606284
2026-04-06 02:45:00,4651.46428,4652.64414,4651.46428,4652.64414,550.8126617912507
2026-04-06 02:46:00,4652.62392,4652.81306,4652.59412,4652.80343,250.0
2026-04-06 02:47:00,4652.85874,4652.89636,4650.91748,4651.73592,1020.0123192381827
2026-04-06 02:48:00,4651.87276,4652.8576,4651.70314,4652.38958,626.096859916733
2026-04-06 02:49:00,4652.3408,4653.73883,4652.24471,4653.46325,856.4648155367254
2026-04-06 02:50:00,4653.45315,4653.47884,4652.74296,4652.74296,433.9874677479118
2026-04-06 02:51:00,4653.05176,4656.20805,4652.56873,4654.40398,2146.3000368593293
2026-04-06 02:52:00,4654.33028,4654.82634,4654.33028,4654.82634,293.9998103453243
2026-04-06 02:53:00,4655.28386,4655.28386,4649.08422,4651.48939,3656.2565425720622
2026-04-06 02:54:00,4651.3905,4652.03456,4651.3905,4652.03456,381.71494950428394
2026-04-06 02:55:00,4652.00452,4652.09011,4650.88988,4651.20035,754.8853737541059
2026-04-06 02:56:00,4651.14793,4651.22564,4651.02711,4651.06041,250.0
2026-04-06 02:57:00,4651.27685,4651.27685,4648.07958,4649.60073,2174.34798871095
2026-04-06 02:58:00,4649.49784,4650.9374,4649.49784,4650.9374,997.4985621928062
2026-04-06 02:59:00,4651.19151,4651.19151,4647.00924,4649.02005,2897.974597586777
2026-04-06 03:00:00,4649.0829,4649.0829,4645.86081,4646.61726,2232.64757443696
2026-04-06 03:01:00,4646.14811,4646.62423,4644.65166,4644.65166,1341.4736985273641
2026-04-06 03:02:00,4644.69643,4644.71511,4642.89334,4643.39239,1238.9200584856019
2026-04-06 03:03:00,4642.43508,4643.60344,4637.42622,4637.42622,4000.0
2026-04-06 03:04:00,4637.36454,4637.46146,4636.08317,4636.08317,937.3253085792253
2026-04-06 03:05:00,4636.49564,4636.49564,4632.00025,4634.18314,3057.1525723412988
2026-04-06 03:06:00,4634.34656,4634.34656,4630.79088,4631.98743,2418.089700431688
2026-04-06 03:07:00,4631.70199,4631.98851,4630.95117,4630.95117,718.7926578295362
2026-04-06 03:08:00,4631.08716,4633.53492,4630.9406,4632.39994,1768.645523710881
2026-04-06 03:09:00,4632.44459,4632.44459,4631.40599,4631.48452,737.1577621234109
2026-04-06 03:10:00,4631.78752,4634.88882,4631.46236,4633.32126,2335.9466608488783
2026-04-06 03:11:00,4633.43618,4635.43165,4633.27619,4634.55315,1354.4000754031756
2026-04-06 03:12:00,4634.61917,4634.61917,4633.81872,4634.05284,502.96899054293374
2026-04-06 03:13:00,4634.5581,4634.5581,4628.74629,4631.5508,3311.0538234742135
2026-04-06 03:14:00,4631.41136,4631.55945,4631.18954,4631.18954,250.0
2026-04-06 03:15:00,4631.64484,4637.04973,4630.9197,4633.954,3231.1442833266105
2026-04-06 03:16:00,4634.06457,4634.06457,4633.11181,4633.51889,502.2006462252313
2026-04-06 03:17:00,4633.4253,4635.63442,4633.4253,4635.63442,1164.4291233786223
2026-04-06 03:18:00,4635.71154,4635.71466,4633.22347,4634.24764,1206.9631276900957
2026-04-06 03:19:00,4634.14991,4634.27705,4631.60959,4631.60959,1222.3215063070775
2026-04-06 03:20:00,4631.9713,4631.9713,4625.00124,4627.46096,2965.787362961295
2026-04-06 03:21:00,4627.17116,4628.92388,4627.17116,4628.92388,803.1563174463008
2026-04-06 03:22:00,4628.80872,4628.89286,4628.723,4628.723,250.0
2026-04-06 03:23:00,4628.56036,4628.93212,4628.56036,4628.93212,250.0
2026-04-06 03:24:00,4628.6295,4631.02309,4628.6295,4631.02309,1096.8248949493263
2026-04-06 03:25:00,4631.06775,4632.75345,4630.916,4632.04808,841.9825046164551
2026-04-06 03:26:00,4631.95071,4632.37128,4631.95071,4632.37128,250.0
2026-04-06 03:27:00,4632.21905,4632.35409,4631.30955,4631.30955,506.071903547056
2026-04-06 03:28:00,4631.31451,4631.39526,4630.74878,4630.9653,313.2147779934828
2026-04-06 03:29:00,4630.89044,4630.93991,4630.53637,4630.53637,250.0
2026-04-06 03:30:00,4630.44705,4630.61628,4630.44705,4630.45317,250.0
2026-04-06 03:31:00,4630.46581,4631.07956,4630.46581,4631.07956,343.40563269181655
2026-04-06 03:32:00,4631.19774,4631.19774,4628.61075,4629.74357,1441.1518117523683
2026-04-06 03:33:00,4629.57835,4629.84397,4627.46997,4627.46997,1322.5000487439495
2026-04-06 03:34:00,4627.17379,4629.42318,4627.17379,4629.42318,1126.6920616790617
2026-04-06 03:35:00,4629.01083,4631.88526,4629.01083,4631.88526,1439.766986984048
2026-04-06 03:36:00,4631.83305,4632.36605,4631.77397,4632.35716,329.83396329386954
2026-04-06 03:37:00,4632.36873,4633.54453,4632.20308,4632.99629,747.290518276152
2026-04-06 03:38:00,4633.02345,4633.08031,4632.37587,4632.62286,455.333740551012
2026-04-06 03:39:00,4632.81501,4632.81501,4630.01065,4631.06432,1562.2435706385918
2026-04-06 03:40:00,4631.17912,4631.17912,4626.6809,4627.84584,2505.8534832606774
2026-04-06 03:41:00,4627.70095,4627.91559,4627.20733,4627.20733,457.80290029271674
2026-04-06 03:42:00,4627.49936,4631.85153,4627.19863,4629.93004,2592.022104802574
2026-04-06 03:43:00,4629.94637,4630.46618,4629.84397,4630.40124,402.1821684008242
2026-04-06 03:44:00,4630.12964,4631.91706,4630.12964,4631.91706,1009.8018722421281
2026-04-06 03:45:00,4631.88632,4631.9689,4631.77397,4631.9689,250.0
2026-04-06 03:46:00,4631.9628,4632.06736,4630.83416,4631.33153,797.1119880288081
2026-04-06 03:47:00,4630.9812,4633.47343,4630.9812,4633.47343,1610.919891279142
2026-04-06 03:48:00,4633.29024,4633.45104,4632.95851,4632.95851,382.59957664118724
2026-04-06 03:49:00,4632.77227,4633.27957,4632.77227,4633.27957,445.44153415175305
2026-04-06 03:50:00,4632.91309,4635.60482,4632.91309,4635.60482,2363.5094435713436
2026-04-06 03:51:00,4635.61341,4636.73916,4635.42391,4636.2186,1154.8728125246223
2026-04-06 03:52:00,4636.31465,4636.32101,4634.07621,4635.10584,1761.6982871942434
2026-04-06 03:53:00,4634.75307,4637.64381,4634.75307,4637.64381,2176.1885045359413
2026-04-06 03:54:00,4638.10354,4638.10354,4631.638,4634.81972,4000.0
2026-04-06 03:55:00,4634.7517,4636.03766,4634.7517,4636.02246,988.7398556827424
2026-04-06 03:56:00,4636.16999,4638.56724,4635.79721,4637.21064,2085.3163699334223
2026-04-06 03:57:00,4637.79612,4643.71751,4636.96466,4640.30655,4000.0
2026-04-06 03:58:00,4640.35622,4641.5163,4639.94061,4641.40021,937.0433913850381
2026-04-06 03:59:00,4641.38194,4641.4108,4640.72854,4640.72854,405.7315996203157
2026-04-06 04:00:00,4640.71134,4641.04671,4640.71134,4640.98697,250.0
2026-04-06 04:01:00,4640.77655,4641.99479,4640.77655,4641.99479,724.4722890420273
2026-04-06 04:02:00,4641.91058,4643.58929,4641.87903,4643.58929,1040.953149012992
2026-04-06 04:03:00,4643.56058,4644.35642,4643.38782,4643.98977,664.0750872429808
2026-04-06 04:04:00,4644.06196,4646.7497,4643.81908,4646.05488,2009.2419287381583
2026-04-06 04:05:00,4645.86607,4647.15742,4645.86607,4647.15742,972.1458952834206
2026-04-06 04:06:00,4647.14484,4647.25969,4647.05609,4647.25969,250.0
2026-04-06 04:07:00,4647.37443,4647.37443,4644.60589,4645.78148,1915.3216600827493
2026-04-06 04:08:00,4645.82792,4645.97658,4644.38695,4644.57492,1004.4039781124532
2026-04-06 04:09:00,4644.37078,4645.21967,4644.37078,4645.21967,587.2761108844483
2026-04-06 04:10:00,4645.24238,4645.83277,4645.11334,4645.5821,552.0064451778819
2026-04-06 04:11:00,4645.5829,4645.68567,4644.51924,4644.99004,894.9819688487637
2026-04-06 04:12:00,4644.70021,4647.36702,4644.70021,4647.36702,2046.1981124841336
2026-04-06 04:13:00,4647.3268,4647.93172,4647.23442,4647.66848,535.0264712652789
2026-04-06 04:14:00,4646.89401,4647.63477,4644.04579,4644.04579,2753.7635233642995
2026-04-06 04:15:00,4644.06984,4644.25042,4644.06984,4644.09811,250.0
2026-04-06 04:16:00,4644.14066,4644.28693,4644.03474,4644.28693,250.0
2026-04-06 04:17:00,4644.26422,4644.38562,4643.29995,4643.71873,842.4830540373723
2026-04-06 04:18:00,4643.77844,4644.40754,4643.72786,4644.3146,527.433642053363
2026-04-06 04:19:00,4644.21585,4644.35387,4644.21585,4644.22936,250.0
2026-04-06 04:20:00,4644.22093,4644.26525,4643.98558,4644.02871,250.0
2026-04-06 04:21:00,4643.99396,4644.06764,4643.58075,4643.64148,408.35000230644494
2026-04-06 04:22:00,4643.58907,4643.66322,4643.20467,4643.20467,407.21992806728167
2026-04-06 04:23:00,4643.20243,4643.26514,4642.46605,4642.68953,777.9795255737776
2026-04-06 04:24:00,4642.61196,4642.74107,4642.21747,4642.21747,576.179236199746
2026-04-06 04:25:00,4642.18961,4642.89884,4642.18961,4642.71628,860.726465126036
2026-04-06 04:26:00,4642.65092,4643.13943,4642.65092,4643.13943,643.4027869240588
2026-04-06 04:27:00,4643.25835,4644.62701,4643.11366,4643.98618,1993.1907383500247
2026-04-06 04:28:00,4643.92504,4644.99513,4643.81908,4644.78982,1548.942391275212
2026-04-06 04:29:00,4644.59851,4645.92356,4644.59851,4645.92356,1608.0899040035154
2026-04-06 04:30:00,4645.75046,4645.90093,4645.09271,4645.09271,975.4572719974439
2026-04-06 04:31:00,4644.99689,4645.12998,4643.69577,4643.72098,1730.9774245515991
2026-04-06 04:32:00,4644.04545,4647.07994,4643.69309,4645.45703,4000.0
2026-04-06 04:33:00,4645.55389,4645.56129,4644.00882,4644.71866,1873.7078407583494
2026-04-06 04:34:00,4644.7267,4646.1046,4644.7267,4646.1046,1663.0157322077766
2026-04-06 04:35:00,4645.97425,4648.83986,4645.97425,4648.83986,3458.563402549808
2026-04-06 04:36:00,4648.96992,4650.63397,4648.75906,4649.73464,1938.3322305836593
2026-04-06 04:37:00,4649.6506,4649.90079,4649.64895,4649.90079,303.950854197834
2026-04-06 04:38:00,4649.97757,4650.54945,4649.86515,4650.40261,851.4847789171533
2026-04-06 04:39:00,4650.4265,4650.49887,4648.88285,4649.57158,2010.8379839608572
2026-04-06 04:40:00,4649.48166,4649.64895,4649.1637,4649.1637,603.8038710636099
2026-04-06 04:41:00,4649.03489,4649.28197,4649.03489,4649.28197,327.6227856159312
2026-04-06 04:42:00,4649.28164,4650.05424,4649.21661,4650.05424,1110.6794314204396
2026-04-06 04:43:00,4649.97587,4650.05086,4649.86515,4650.04897,250.0
2026-04-06 04:44:00,4650.03455,4650.11709,4649.39728,4649.60017,1007.4035716285935
2026-04-06 04:45:00,4649.742,4649.742,4647.49561,4648.32518,2957.9169135561283
2026-04-06 04:46:00,4648.24932,4648.67137,4648.24932,4648.67137,555.7311212062915
2026-04-06 04:47:00,4648.63372,4649.04402,4648.56824,4648.9049,665.87359346271
2026-04-06 04:48:00,4648.6851,4650.38354,4648.6851,4650.38354,2236.407926789235
2026-04-06 04:49:00,4650.30056,4651.33538,4650.29762,4651.33538,1291.3003714279787
2026-04-06 04:50:00,4651.46994,4653.90513,4651.16279,4652.82321,3332.4300513412304
2026-04-06 04:51:00,4652.8075,4653.88135,4652.67762,4653.55762,1283.7116546416164
2026-04-06 04:52:00,4653.57441,4653.6341,4653.53598,4653.56114,250.0
2026-04-06 04:53:00,4653.55266,4653.64181,4653.53874,4653.64181,250.0
2026-04-06 04:54:00,4653.46169,4654.07572,4653.46169,4654.07572,654.829128874186
2026-04-06 04:55:00,4653.68111,4656.43309,4653.68111,4656.43309,2486.1934854389146
2026-04-06 04:56:00,4656.22735,4656.42928,4655.5026,4655.5026,837.181149240817
2026-04-06 04:57:00,4655.2436,4657.18083,4655.2436,4657.18083,1750.1321251600496
2026-04-06 04:58:00,4656.94643,4658.55462,4656.94643,4658.55462,1434.9294442538944
2026-04-06 04:59:00,4658.5812,4659.49956,4658.31276,4659.08867,1066.9975186105132
2026-04-06 05:00:00,4659.03433,4660.31118,4658.96385,4660.03712,1127.222833430065
2026-04-06 05:01:00,4660.04155,4660.28058,4659.83225,4660.28058,403.07296723769707
2026-04-06 05:02:00,4660.2457,4660.31022,4659.39444,4659.39606,932.3573130255596
2026-04-06 05:03:00,4659.23678,4659.85103,4659.23678,4659.85103,666.771598840004
2026-04-06 05:04:00,4659.57737,4662.37009,4659.57737,4662.37009,3031.5122173607315
2026-04-06 05:05:00,4662.49929,4664.97021,4662.22202,4663.83766,2983.1746686485703
2026-04-06 05:06:00,4663.77205,4664.34289,4663.74405,4664.30408,683.0575849340045
2026-04-06 05:07:00,4664.05135,4665.71089,4664.05135,4665.71089,1801.4393799592722
2026-04-06 05:08:00,4665.12512,4668.55785,4665.12512,4668.55785,3494.8687666707165
2026-04-06 05:09:00,4668.39153,4669.96447,4668.31614,4669.96447,1678.1678239085356
2026-04-06 05:10:00,4670.08697,4672.25312,4669.75208,4671.05306,2248.570503829492
2026-04-06 05:11:00,4671.24538,4676.32747,4670.93279,4674.95752,4000.0
2026-04-06 05:12:00,4675.27871,4675.27871,4671.9722,4673.56172,2592.2636080695074
2026-04-06 05:13:00,4673.43027,4673.7708,4673.05636,4673.05636,560.1122670583729
2026-04-06 05:14:00,4672.92063,4673.15807,4672.92063,4673.08141,250.0
2026-04-06 05:15:00,4672.90658,4674.85574,4672.90658,4674.85574,1528.1177236137005
2026-04-06 05:16:00,4674.94824,4677.0858,4674.64473,4676.09726,1651.8717518407911
2026-04-06 05:17:00,4676.00468,4676.40971,4675.95623,4676.40971,306.86985708112275
2026-04-06 05:18:00,4676.29174,4677.29914,4676.29174,4677.29914,789.789342470081
2026-04-06 05:19:00,4677.17623,4677.29814,4676.59837,4676.59837,548.6111655550881
2026-04-06 05:20:00,4676.29427,4677.67442,4676.29427,4677.67442,1082.020807037521
2026-04-06 05:21:00,4677.5219,4677.68143,4675.85552,4675.85552,1338.8989103493789
2026-04-06 05:22:00,4675.74698,4675.886,4674.97735,4674.97735,666.2926950888394
2026-04-06 05:23:00,4674.88062,4675.08181,4671.48692,4671.48692,2405.9444373796423
2026-04-06 05:24:00,4671.78664,4675.22416,4671.46268,4673.43431,2310.1224620148037
2026-04-06 05:25:00,4673.36094,4673.46283,4670.84747,4670.84747,1606.229963274148
2026-04-06 05:26:00,4671.25588,4671.25588,4666.29468,4668.43616,2999.6342056966646
2026-04-06 05:27:00,4668.40404,4668.53408,4668.40404,4668.47766,250.0
2026-04-06 05:28:00,4668.37193,4668.5827,4668.31614,4668.43885,250.0
2026-04-06 05:29:00,4668.45387,4668.49745,4668.4058,4668.49745,250.0
2026-04-06 05:30:00,4668.56994,4668.59614,4666.4399,4667.38321,1303.7029871179857
2026-04-06 05:31:00,4667.34583,4667.44457,4667.10757,4667.10757,250.0
2026-04-06 05:32:00,4667.00421,4667.21128,4667.00421,4667.00736,250.0
2026-04-06 05:33:00,4666.91111,4667.00891,4666.37435,4666.37435,383.6668309210489
2026-04-06 05:34:00,4666.21854,4666.51105,4666.21854,4666.51105,250.0
2026-04-06 05:35:00,4666.59178,4667.90649,4666.52602,4667.68229,1000.1159159899231
2026-04-06 05:36:00,4667.6086,4667.74392,4666.99666,4667.1829,541.3711412654345
2026-04-06 05:37:00,4667.16823,4667.27746,4667.16823,4667.27746,250.0
2026-04-06 05:38:00,4667.22593,4667.32123,4666.75741,4666.84563,588.5232640058275
2026-04-06 05:39:00,4666.79267,4666.86397,4666.432,4666.432,521.7312535106878
2026-04-06 05:40:00,4666.44783,4666.50208,4665.46611,4665.81218,1251.239499730848
2026-04-06 05:41:00,4665.54087,4665.80968,4663.50308,4663.50308,2785.9001998892777
2026-04-06 05:42:00,4663.22702,4664.57257,4663.22702,4664.57257,1625.1487097724814
2026-04-06 05:43:00,4664.38975,4664.57111,4662.89398,4662.89398,1750.6119360135704
2026-04-06 05:44:00,4662.82463,4663.09163,4662.38587,4662.54228,736.6822368931511
2026-04-06 05:45:00,4662.50336,4662.65678,4662.12289,4662.12289,644.829731084999
2026-04-06 05:46:00,4661.96552,4662.13184,4660.94423,4660.94423,1434.3895501563009
2026-04-06 05:47:00,4661.03982,4662.28135,4660.93358,4661.72891,1406.821325121788
2026-04-06 05:48:00,4661.69615,4661.83969,4661.69615,4661.83969,250.0
2026-04-06 05:49:00,4661.84763,4661.874,4660.41403,4660.49784,1501.5478602500482
2026-04-06 05:50:00,4660.40243,4660.53749,4660.12851,4660.18142,493.9640439396541
2026-04-06 05:51:00,4660.23993,4661.22878,4660.15958,4660.758,1291.3745312251979
2026-04-06 05:52:00,4661.06972,4665.26992,4660.70097,4663.31551,4000.0
2026-04-06 05:53:00,4663.20438,4663.99747,4663.20438,4663.99747,1029.7529782192469
2026-04-06 05:54:00,4663.83117,4665.78924,4663.83117,4665.78924,2542.370240528976
2026-04-06 05:55:00,4665.76436,4666.5351,4665.6622,4666.17087,1133.3787775507865
2026-04-06 05:56:00,4665.4793,4666.13601,4662.96384,4662.96384,4000.0
2026-04-06 05:57:00,4662.6135,4663.09163,4658.29966,4658.29966,4000.0
2026-04-06 05:58:00,4658.08069,4658.31276,4656.71379,4656.71379,1675.305285325701
2026-04-06 05:59:00,4656.90977,4656.90977,4653.55767,4654.65049,3184.635920138429
2026-04-06 06:00:00,4654.9042,4654.9042,4649.73857,4651.09601,4000.0
2026-04-06 06:01:00,4651.00841,4651.5955,4650.85668,4650.85668,701.9100595203546
2026-04-06 06:02:00,4650.76246,4650.87758,4649.88521,4649.88521,942.7932185995382
2026-04-06 06:03:00,4650.24684,4650.24684,4645.96776,4648.01656,3792.1490954026985
2026-04-06 06:04:00,4647.60586,4650.50678,4647.60586,4650.50678,2290.356708616981
2026-04-06 06:05:00,4649.68649,4654.15054,4649.68649,4654.15054,3524.491149394173
2026-04-06 06:06:00,4653.67166,4656.33176,4653.67166,4656.33176,1975.331561047145
2026-04-06 06:07:00,4656.28116,4658.07604,4656.14378,4657.88284,1376.381003938722
2026-04-06 06:08:00,4657.89307,4659.09098,4657.66185,4658.52247,989.3253954517464
2026-04-06 06:09:00,4658.5045,4658.62075,4658.44304,4658.45347,250.0
2026-04-06 06:10:00,4658.48765,4658.65192,4658.4186,4658.65192,250.0
2026-04-06 06:11:00,4658.52487,4659.70183,4658.52487,4659.70183,847.6790665849314
2026-04-06 06:12:00,4659.73723,4659.76495,4659.71863,4659.76495,250.0
2026-04-06 06:13:00,4659.72956,4659.84446,4659.72956,4659.84446,250.0
2026-04-06 06:14:00,4659.59496,4660.89222,4659.59496,4660.89222,980.9038082740284
2026-04-06 06:15:00,4660.92505,4661.33932,4660.88822,4661.26973,341.09253959333455
